file,rule_id,action,old_for_each,new_for_each,missing_vars_covered,status_was
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.policy.rule.governance_config_required_rules_present,UPDATED,azure.policy.list,azure.authorization.root.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.policy.assignment.configuration_management_config_aggregation_org_aggregator_enabled,UPDATED,azure.policy.list,azure.authorization.root.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.policy.compliance_assessment.configuration_management_config_compliance_evidence_export_configured,UPDATED,azure.policy.list,azure.authorization.root.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.policy.set_definition.governance_aggregator_auto_enroll_new_accounts,UPDATED,azure.policy.list,azure.authorization.root.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.policy.assignment.governance_aggregation_authorization_trusts_least_privilege,UPDATED,azure.policy.list,azure.authorization.root.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.policy.assignment.configuration_management_config_aggregation_auto_enroll_new_accounts,UPDATED,azure.policy.list,azure.authorization.root.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.policy.rule.configuration_management_config_rules_enabled,UPDATED,azure.policy.list,azure.authorization.root.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.policy.definition.identity_access_rbac_no_policy_allows_without_constraints,UPDATED,azure.policy.list,azure.authorization.root.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.policy.assignment.configuration_management_config_delivery_secure_destination_configured,UPDATED,azure.policy.list,azure.authorization.root.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.policy.definition.configuration_management_config_delivery_destination_access_least_privilege,UPDATED,azure.policy.list,azure.authorization.root.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.policy.remediation_task.configuration_management_config_remediation_manual_runbooks_attached,UPDATED,azure.policy.list,azure.authorization.root.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.policy.definition.governance_scp_mandatory_require_mfa_for_console_where_supported,UPDATED,azure.policy.list,azure.authorization.root.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.policy.assignment.configuration_management_config_recorder_global_resource_types_tracked,UPDATED,azure.policy.list,azure.authorization.root.list,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.policy.assignment.governance_aggregation_authorization_target_accounts_correct,UPDATED,azure.policy.list,azure.authorization.root.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.policy.assignment.governance_delivery_channel_secure_destination_configured,UPDATED,azure.policy.list,azure.authorization.root.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.policy.rule.governance_config_rules_enabled,UPDATED,azure.policy.list,azure.authorization.root.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.policy.compliance_assessment.configuration_management_config_compliance_reporting_dashboards_enabled,UPDATED,azure.policy.list,azure.authorization.root.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.policy.compliance.configuration_management_config_drift_critical_resources_drift_detection_enabled,UPDATED,azure.policy.list,azure.authorization.root.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.policy.assignment.governance_delivery_channel_destination_access_least_privilege,UPDATED,azure.policy.list,azure.authorization.root.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.policy.registry_lifecycle_policy.supply_chain_lifecycle_policy_unused_or_old_tags_expire,UPDATED,azure.policy.list,azure.authorization.root.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.policy.assignment.asc_enforcement_enabled,UPDATED,azure.policy.list,azure.authorization.root.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.policy.assignment.recorder_all_regions_enabled,UPDATED,azure.policy.list,azure.authorization.root.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.policy.set_definition.governance_aggregation_authorization_present_and_valid,UPDATED,azure.policy.list,azure.authorization.root.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.policy.set_definition.configuration_management_config_baseline_conformance_pack_deployed,UPDATED,azure.policy.list,azure.authorization.root.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.policy.definition.configuration_management_config_delivery_kms_encryption_enabled,UPDATED,azure.policy.list,azure.authorization.root.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.policy.assignment.governance_delivery_channel_kms_encryption_enabled,UPDATED,azure.policy.list,azure.authorization.root.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.rbac.role_definition.identity_access_role_trust_principals_allowlist_only,UPDATED,azure.rbac.list,azure.authorization.roleassignments.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.rbac.vulnerability_automation.vuln_automation_execution_roles_least_privilege,UPDATED,azure.rbac.list,azure.authorization.roleassignments.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.rbac.role.resource.lock.check,UPDATED,azure.rbac.list,azure.authorization.roleassignments.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.rbac.vulnerability_maintenance.vuln_maintenance_execution_roles_least_privilege,UPDATED,azure.rbac.list,azure.authorization.roleassignments.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.rbac.role_definition.identity_access_role_trust_requires_external_id_or_audience_condition_where_supported,UPDATED,azure.rbac.list,azure.authorization.roleassignments.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.rbac.serverless_provisioned_concurrency.serverless_prov_conc_execution_role_least_privilege,UPDATED,azure.rbac.list,azure.authorization.roleassignments.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.rbac.role_definition.identity_access_role_attached_policies_not_admin_star,UPDATED,azure.rbac.list_for_resource_group,azure.authorization.roleassignments.list_for_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.rbac.role_definition.identity_access_role_session_duration_reasonable_where_applicable,UPDATED,azure.rbac.list,azure.authorization.roleassignments.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.rbac.role_definition.identity_access_role_no_inline_policies,UPDATED,azure.rbac.list,azure.authorization.roleassignments.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.rbac.role_definition.identity_access_role_max_session_duration_reasonable,UPDATED,azure.rbac.list,azure.authorization.roleassignments.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.security.defender.dns_protection_enabled,UPDATED,azure.security.list,azure.security.root.list,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.security.center_vulnerability_assessment.vuln_assessment_policy_store_encrypted,UPDATED,azure.security.list,azure.security.root.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.defender.fim.status.check,UPDATED,azure.security.list,azure.security.root.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.security.threat_ip_set.used_by_detectors,UPDATED,azure.security.list,azure.security.root.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.security.paas_app.tls_min_1_2_enforced,UPDATED,azure.security.list,azure.security.root.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.security.center_alert.incident_response_versioning_and_immutability_enabled,UPDATED,azure.security.list,azure.security.root.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.security.defender.cosmos_protection_enabled,UPDATED,azure.security.list,azure.security.root.list,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.defender.for.containers.pricing.tier.and.extensions.enabled,UPDATED,azure.security.list,azure.security.root.list,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.security.defender.sql_databases_protection_enabled,UPDATED,azure.security.list,azure.security.root.list,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.security.center.vulnerability_assessment_enabled,UPDATED,azure.security.list,azure.security.root.list,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.security.defender.system_updates_applied,UPDATED,azure.security.list,azure.security.root.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.security.serverless_layer.source_trusted,UPDATED,azure.security.list,azure.security.root.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.defender.email.notifications.attack.paths.enabled,UPDATED,azure.security.list,azure.security.root.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.defender.app.services_is_on,UPDATED,azure.security.list,azure.security.root.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.security.paas_application_version.paas_app_version_immutable,UPDATED,azure.security.list,azure.security.root.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.security.threat_custom_identifier.source_trusted,UPDATED,azure.security.list,azure.security.root.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.security.defender.for.apis.pricing.tier.standard,UPDATED,azure.security.list,azure.security.root.list,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.security.defender.mcas_enabled,UPDATED,azure.security.list,azure.security.root.list,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.security.center_alert.incident_response_storage_encrypted_and_private,UPDATED,azure.security.list,azure.security.root.list,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.security.center_detector.threat_detector_enabled_in_all_regions,UPDATED,azure.security.list,azure.security.root.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.security.center_alert.incident_response_access_rbac_least_privilege,UPDATED,azure.security.list,azure.security.root.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.aad.lustre.filesystem_customer_managed_key_enabled,UPDATED,azure.security.list,azure.security.root.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.security.defender.databases_protection_enabled,UPDATED,azure.security.list,azure.security.root.list,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.defender.vulnerability.assessment.status.check,UPDATED,azure.security.list,azure.security.root.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.security.defender.high_severity_alerts_enabled,UPDATED,azure.security.list,azure.security.root.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.security.center_patch_management.vuln_patch_baseline_defined_for_os_families,UPDATED,azure.security.list,azure.security.root.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.defender.vm.os.updates.configured,UPDATED,azure.security.list,azure.security.root.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.security.defender.iot_hub_protection_enabled,UPDATED,azure.security.list,azure.security.root.list,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.security.defender.arm_protection_enabled,UPDATED,azure.security.list,azure.security.root.list,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.security.center_patch_management.vuln_patch_approval_rules_defined,UPDATED,azure.security.list,azure.security.root.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.security.center_baseline.vuln_baseline_exemptions_have_expiry_and_owner,UPDATED,azure.security.list,azure.security.root.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/authorization/authorization.checks.yaml,azure.security.defender.container_vulnerabilities_resolved,UPDATED,azure.security.list,azure.security.root.list,0/1,FIELD_MISSING
